time,datetime,date,year,month,day,hour,close,high,low,open,volumefrom,volumeto
1709272800,2024-03-01 06:00:00,2024-03-01,2024,3,1,6,3388.19,3399.15,3369.84,3370.54,7179.58,24321538.51
1709276400,2024-03-01 07:00:00,2024-03-01,2024,3,1,7,3367.14,3396.78,3366.28,3388.19,8491.09,28688315.22
1709280000,2024-03-01 08:00:00,2024-03-01,2024,3,1,8,3422.98,3437.34,3357.26,3367.14,14911.65,50854697.27
1709283600,2024-03-01 09:00:00,2024-03-01,2024,3,1,9,3431.49,3432.94,3418.8,3422.98,8540.7,29265837.19
1709287200,2024-03-01 10:00:00,2024-03-01,2024,3,1,10,3409.15,3431.49,3403.61,3431.49,8189.1,27997801.69
1709290800,2024-03-01 11:00:00,2024-03-01,2024,3,1,11,3412.62,3419.28,3401.19,3409.15,7089.33,24175518.32
1709294400,2024-03-01 12:00:00,2024-03-01,2024,3,1,12,3425.09,3438.41,3412.32,3412.62,8592.58,29451625.79
1709298000,2024-03-01 13:00:00,2024-03-01,2024,3,1,13,3439.56,3450.81,3424.15,3425.09,11986.08,41225163.6
1709301600,2024-03-01 14:00:00,2024-03-01,2024,3,1,14,3416.91,3450.49,3391.07,3439.56,24128.46,82518765.14
1709305200,2024-03-01 15:00:00,2024-03-01,2024,3,1,15,3391.19,3429.28,3381.27,3416.91,18982.35,64662499.44
1709308800,2024-03-01 16:00:00,2024-03-01,2024,3,1,16,3388.54,3403.02,3381.92,3391.19,11951.08,40547141.58
1709312400,2024-03-01 17:00:00,2024-03-01,2024,3,1,17,3419.73,3425.59,3388.34,3388.54,11442.48,39037361.26
1709316000,2024-03-01 18:00:00,2024-03-01,2024,3,1,18,3432.7,3434.9,3411.12,3419.73,8452.36,28946949.2
1709319600,2024-03-01 19:00:00,2024-03-01,2024,3,1,19,3429.93,3436.61,3421.39,3432.7,9706.22,33274446.52
1709323200,2024-03-01 20:00:00,2024-03-01,2024,3,1,20,3448.73,3453.77,3424.05,3429.93,11082.91,38064040.62
1709326800,2024-03-01 21:00:00,2024-03-01,2024,3,1,21,3429.45,3453.2,3427.28,3448.73,10473.15,36002891.07
1709330400,2024-03-01 22:00:00,2024-03-01,2024,3,1,22,3436.19,3440.97,3427.27,3429.45,5268.39,18093838.13
1709334000,2024-03-01 23:00:00,2024-03-01,2024,3,1,23,3435.9,3451.3,3431.79,3436.19,6025.87,20732021.87
1709337600,2024-03-02 00:00:00,2024-03-02,2024,3,2,0,3459.57,3461.78,3429.5,3435.9,8363.21,28832055.95
1709341200,2024-03-02 01:00:00,2024-03-02,2024,3,2,1,3445.22,3460.33,3428.35,3459.57,8674.71,29840443.17
1709344800,2024-03-02 02:00:00,2024-03-02,2024,3,2,2,3441.24,3448.98,3431.87,3445.22,7005.13,24090625.72
1709348400,2024-03-02 03:00:00,2024-03-02,2024,3,2,3,3446.36,3447.47,3431.91,3441.24,6166.65,21220759.0
1709352000,2024-03-02 04:00:00,2024-03-02,2024,3,2,4,3431.69,3449.27,3431.57,3446.36,5732.38,19717089.59
1709355600,2024-03-02 05:00:00,2024-03-02,2024,3,2,5,3423.49,3434.73,3405.57,3431.69,10958.1,37450007.59
1709359200,2024-03-02 06:00:00,2024-03-02,2024,3,2,6,3440.43,3452.3,3418.93,3423.49,12403.14,42699346.8
1709362800,2024-03-02 07:00:00,2024-03-02,2024,3,2,7,3434.6,3443.96,3427.44,3440.43,5523.24,18971036.42
1709366400,2024-03-02 08:00:00,2024-03-02,2024,3,2,8,3421.64,3438.9,3410.79,3434.6,6192.53,21204161.26
1709370000,2024-03-02 09:00:00,2024-03-02,2024,3,2,9,3407.91,3426.63,3399.32,3421.64,8059.43,27488000.61
1709373600,2024-03-02 10:00:00,2024-03-02,2024,3,2,10,3411.73,3418.98,3406.3,3407.91,4201.0,14339149.7
1709377200,2024-03-02 11:00:00,2024-03-02,2024,3,2,11,3409.15,3420.52,3408.51,3411.73,4952.57,16909638.42
1709380800,2024-03-02 12:00:00,2024-03-02,2024,3,2,12,3424.29,3430.86,3408.48,3409.15,5044.66,17266398.71
1709384400,2024-03-02 13:00:00,2024-03-02,2024,3,2,13,3414.1,3427.79,3413.37,3424.29,6439.51,22027129.56
1709388000,2024-03-02 14:00:00,2024-03-02,2024,3,2,14,3416.46,3419.61,3398.38,3414.1,6987.54,23822590.74
1709391600,2024-03-02 15:00:00,2024-03-02,2024,3,2,15,3421.98,3427.18,3413.32,3416.46,6344.24,21700520.22
1709395200,2024-03-02 16:00:00,2024-03-02,2024,3,2,16,3427.91,3429.38,3414.08,3421.98,5375.89,18396356.52
1709398800,2024-03-02 17:00:00,2024-03-02,2024,3,2,17,3418.26,3434.5,3418.17,3427.91,5648.33,19355534.14
1709402400,2024-03-02 18:00:00,2024-03-02,2024,3,2,18,3434.14,3434.18,3417.51,3418.26,4230.95,14500406.86
1709406000,2024-03-02 19:00:00,2024-03-02,2024,3,2,19,3429.36,3434.65,3427.66,3434.14,4389.6,15059731.29
1709409600,2024-03-02 20:00:00,2024-03-02,2024,3,2,20,3409.95,3434.7,3408.34,3429.36,9181.56,31357318.82
1709413200,2024-03-02 21:00:00,2024-03-02,2024,3,2,21,3411.9,3417.32,3406.72,3409.95,4076.56,13906493.52
1709416800,2024-03-02 22:00:00,2024-03-02,2024,3,2,22,3407.67,3414.04,3407.05,3411.9,3273.96,11165887.61
1709420400,2024-03-02 23:00:00,2024-03-02,2024,3,2,23,3423.65,3424.1,3407.66,3407.67,3985.11,13623337.77
1709424000,2024-03-03 00:00:00,2024-03-03,2024,3,3,0,3430.23,3433.04,3412.62,3423.65,6045.17,20701395.99
1709427600,2024-03-03 01:00:00,2024-03-03,2024,3,3,1,3432.99,3436.13,3425.59,3430.23,5444.14,18676172.08
1709431200,2024-03-03 02:00:00,2024-03-03,2024,3,3,2,3418.41,3433.37,3413.04,3432.99,6469.02,22137690.02
1709434800,2024-03-03 03:00:00,2024-03-03,2024,3,3,3,3433.59,3433.64,3416.97,3418.41,3773.52,12933111.16
1709438400,2024-03-03 04:00:00,2024-03-03,2024,3,3,4,3442.29,3447.88,3430.83,3433.59,4681.98,16110726.98
1709442000,2024-03-03 05:00:00,2024-03-03,2024,3,3,5,3423.76,3445.47,3423.29,3442.29,4678.62,16063826.64
1709445600,2024-03-03 06:00:00,2024-03-03,2024,3,3,6,3414.61,3427.34,3411.4,3423.76,5043.99,17241652.45
1709449200,2024-03-03 07:00:00,2024-03-03,2024,3,3,7,3395.49,3417.28,3365.52,3414.61,20795.43,70477033.75
1709452800,2024-03-03 08:00:00,2024-03-03,2024,3,3,8,3397.4,3403.73,3378.6,3395.49,7470.18,25341806.31
1709456400,2024-03-03 09:00:00,2024-03-03,2024,3,3,9,3408.94,3416.22,3394.15,3397.4,4898.85,16696615.9
1709460000,2024-03-03 10:00:00,2024-03-03,2024,3,3,10,3402.67,3411.69,3398.25,3408.94,3652.51,12439845.35
1709463600,2024-03-03 11:00:00,2024-03-03,2024,3,3,11,3414.94,3415.82,3398.4,3402.67,3301.37,11253213.05
1709467200,2024-03-03 12:00:00,2024-03-03,2024,3,3,12,3421.86,3449.14,3413.56,3414.94,8308.55,28534009.38
1709470800,2024-03-03 13:00:00,2024-03-03,2024,3,3,13,3431.03,3431.41,3407.32,3421.86,6729.91,23024556.61
1709474400,2024-03-03 14:00:00,2024-03-03,2024,3,3,14,3421.6,3438.36,3418.35,3431.03,5593.38,19181816.75
1709478000,2024-03-03 15:00:00,2024-03-03,2024,3,3,15,3424.56,3432.81,3419.6,3421.6,5611.05,19226066.02
1709481600,2024-03-03 16:00:00,2024-03-03,2024,3,3,16,3481.97,3484.91,3420.53,3424.56,16179.45,55949624.51
1709485200,2024-03-03 17:00:00,2024-03-03,2024,3,3,17,3463.36,3485.54,3456.88,3481.97,12669.83,43997881.73
1709488800,2024-03-03 18:00:00,2024-03-03,2024,3,3,18,3471.81,3476.04,3459.66,3463.36,5492.74,19055341.02
1709492400,2024-03-03 19:00:00,2024-03-03,2024,3,3,19,3467.14,3476.64,3464.83,3471.81,6131.54,21276863.79
1709496000,2024-03-03 20:00:00,2024-03-03,2024,3,3,20,3470.43,3475.88,3461.25,3467.14,5275.48,18305077.22
1709499600,2024-03-03 21:00:00,2024-03-03,2024,3,3,21,3478.77,3480.41,3464.7,3470.43,5543.51,19252836.18
1709503200,2024-03-03 22:00:00,2024-03-03,2024,3,3,22,3474.17,3493.25,3463.17,3478.77,10826.57,37689554.11
1709506800,2024-03-03 23:00:00,2024-03-03,2024,3,3,23,3489.57,3492.09,3467.52,3474.17,9506.1,33065590.06
1709510400,2024-03-04 00:00:00,2024-03-04,2024,3,4,0,3487.12,3530.6,3436.14,3489.57,35029.64,122211677.87
1709514000,2024-03-04 01:00:00,2024-03-04,2024,3,4,1,3480.4,3494.39,3470.22,3487.12,11258.63,39226230.81
1709517600,2024-03-04 02:00:00,2024-03-04,2024,3,4,2,3489.88,3501.1,3464.11,3480.4,9045.58,31527856.43
1709521200,2024-03-04 03:00:00,2024-03-04,2024,3,4,3,3474.3,3490.2,3468.39,3489.88,6761.26,23521316.24
1709524800,2024-03-04 04:00:00,2024-03-04,2024,3,4,4,3486.09,3489.54,3471.21,3474.3,5948.63,20707180.74
1709528400,2024-03-04 05:00:00,2024-03-04,2024,3,4,5,3467.45,3487.34,3458.66,3486.09,8251.37,28638024.17
1709532000,2024-03-04 06:00:00,2024-03-04,2024,3,4,6,3474.52,3475.25,3465.3,3467.45,5148.73,17865193.04
1709535600,2024-03-04 07:00:00,2024-03-04,2024,3,4,7,3480.45,3488.42,3463.88,3474.52,8118.4,28215894.66
1709539200,2024-03-04 08:00:00,2024-03-04,2024,3,4,8,3535.63,3543.09,3480.45,3480.45,19844.36,69849588.72
1709542800,2024-03-04 09:00:00,2024-03-04,2024,3,4,9,3525.28,3537.0,3502.56,3535.63,12006.85,42304156.19
1709546400,2024-03-04 10:00:00,2024-03-04,2024,3,4,10,3499.02,3525.64,3485.23,3525.28,8936.61,31331565.22
1709550000,2024-03-04 11:00:00,2024-03-04,2024,3,4,11,3508.35,3512.85,3494.8,3499.02,12219.07,42822857.15
1709553600,2024-03-04 12:00:00,2024-03-04,2024,3,4,12,3508.06,3509.96,3499.03,3508.35,7195.47,25220986.85
1709557200,2024-03-04 13:00:00,2024-03-04,2024,3,4,13,3492.27,3520.94,3487.48,3508.06,14869.96,52132716.06
1709560800,2024-03-04 14:00:00,2024-03-04,2024,3,4,14,3538.22,3549.79,3464.35,3492.27,39229.51,137850221.51
1709564400,2024-03-04 15:00:00,2024-03-04,2024,3,4,15,3562.87,3571.38,3525.33,3538.22,23959.65,85199559.32
1709568000,2024-03-04 16:00:00,2024-03-04,2024,3,4,16,3553.32,3577.76,3538.34,3562.87,19002.32,67643888.67
1709571600,2024-03-04 17:00:00,2024-03-04,2024,3,4,17,3547.36,3587.74,3533.48,3553.32,25235.54,89877403.15
1709575200,2024-03-04 18:00:00,2024-03-04,2024,3,4,18,3598.54,3598.54,3534.95,3547.36,22801.96,81175513.27
1709578800,2024-03-04 19:00:00,2024-03-04,2024,3,4,19,3597.0,3614.95,3584.35,3598.54,21712.65,78209053.97
1709582400,2024-03-04 20:00:00,2024-03-04,2024,3,4,20,3589.42,3598.97,3579.93,3597.0,16794.68,60288721.93
1709586000,2024-03-04 21:00:00,2024-03-04,2024,3,4,21,3584.23,3597.93,3562.71,3589.42,13219.84,47281458.37
1709589600,2024-03-04 22:00:00,2024-03-04,2024,3,4,22,3611.91,3612.38,3569.05,3584.23,11863.61,42578974.04
1709593200,2024-03-04 23:00:00,2024-03-04,2024,3,4,23,3631.85,3643.81,3609.9,3611.91,20721.26,75224368.24
1709596800,2024-03-05 00:00:00,2024-03-05,2024,3,5,0,3623.39,3640.21,3611.73,3631.85,13010.16,47204439.36
1709600400,2024-03-05 01:00:00,2024-03-05,2024,3,5,1,3648.53,3659.98,3620.06,3623.39,19185.22,69833775.45
1709604000,2024-03-05 02:00:00,2024-03-05,2024,3,5,2,3628.25,3649.05,3613.64,3648.53,17106.05,62124619.11
1709607600,2024-03-05 03:00:00,2024-03-05,2024,3,5,3,3693.63,3700.03,3618.55,3628.25,16869.45,61735683.05
1709611200,2024-03-05 04:00:00,2024-03-05,2024,3,5,4,3697.5,3743.72,3674.82,3693.63,32726.91,121611346.93
1709614800,2024-03-05 05:00:00,2024-03-05,2024,3,5,5,3716.4,3734.55,3646.02,3697.5,30442.17,112427050.4
1709618400,2024-03-05 06:00:00,2024-03-05,2024,3,5,6,3714.29,3728.08,3699.95,3716.4,12450.98,46261077.98
1709622000,2024-03-05 07:00:00,2024-03-05,2024,3,5,7,3676.79,3723.78,3676.71,3714.29,12561.4,46474497.02
1709625600,2024-03-05 08:00:00,2024-03-05,2024,3,5,8,3694.0,3702.18,3655.89,3676.79,14525.46,53511125.86
1709629200,2024-03-05 09:00:00,2024-03-05,2024,3,5,9,3690.55,3703.0,3676.3,3694.0,10020.11,36966019.58
1709632800,2024-03-05 10:00:00,2024-03-05,2024,3,5,10,3711.62,3726.03,3690.3,3690.55,10969.96,40696260.19
1709636400,2024-03-05 11:00:00,2024-03-05,2024,3,5,11,3733.54,3743.51,3711.43,3711.62,14048.65,52399074.6
1709640000,2024-03-05 12:00:00,2024-03-05,2024,3,5,12,3759.97,3770.61,3732.96,3733.54,17028.51,63971881.06
1709643600,2024-03-05 13:00:00,2024-03-05,2024,3,5,13,3781.58,3784.4,3754.6,3759.97,16325.26,61519329.29
1709647200,2024-03-05 14:00:00,2024-03-05,2024,3,5,14,3807.67,3809.87,3751.74,3781.58,27470.72,103851546.07
1709650800,2024-03-05 15:00:00,2024-03-05,2024,3,5,15,3785.08,3826.7,3761.21,3807.67,46070.34,174955471.44
1709654400,2024-03-05 16:00:00,2024-03-05,2024,3,5,16,3686.45,3796.17,3666.47,3785.08,57774.17,214317697.06
1709658000,2024-03-05 17:00:00,2024-03-05,2024,3,5,17,3687.41,3689.58,3559.12,3686.45,50546.39,183796763.3
1709661600,2024-03-05 18:00:00,2024-03-05,2024,3,5,18,3613.62,3687.63,3593.31,3687.41,25673.66,93564702.99
1709665200,2024-03-05 19:00:00,2024-03-05,2024,3,5,19,3371.45,3627.39,3207.51,3613.62,120229.51,413515487.78
1709668800,2024-03-05 20:00:00,2024-03-05,2024,3,5,20,3390.9,3462.79,3330.66,3371.45,90308.59,308046273.18
1709672400,2024-03-05 21:00:00,2024-03-05,2024,3,5,21,3523.17,3533.18,3387.76,3390.9,35576.22,124020599.9
1709676000,2024-03-05 22:00:00,2024-03-05,2024,3,5,22,3508.42,3530.05,3442.4,3523.17,24259.98,84575303.69
1709679600,2024-03-05 23:00:00,2024-03-05,2024,3,5,23,3557.93,3583.87,3497.53,3508.42,17010.8,60260107.52
1709683200,2024-03-06 00:00:00,2024-03-06,2024,3,6,0,3567.39,3595.56,3550.47,3557.93,13780.13,49299891.29
1709686800,2024-03-06 01:00:00,2024-03-06,2024,3,6,1,3522.07,3587.42,3519.29,3567.39,13742.28,48776186.53
1709690400,2024-03-06 02:00:00,2024-03-06,2024,3,6,2,3506.16,3550.48,3502.64,3522.07,14353.34,50607502.44
1709694000,2024-03-06 03:00:00,2024-03-06,2024,3,6,3,3540.46,3554.05,3503.73,3506.16,12377.67,43726565.57
1709697600,2024-03-06 04:00:00,2024-03-06,2024,3,6,4,3650.6,3654.1,3539.22,3540.46,14050.31,50482363.89
1709701200,2024-03-06 05:00:00,2024-03-06,2024,3,6,5,3771.2,3772.15,3648.8,3650.6,39017.62,145179682.76
1709704800,2024-03-06 06:00:00,2024-03-06,2024,3,6,6,3750.31,3790.65,3749.5,3771.2,18418.58,69398939.29
1709708400,2024-03-06 07:00:00,2024-03-06,2024,3,6,7,3788.08,3789.98,3743.49,3750.31,12009.55,45248591.18
1709712000,2024-03-06 08:00:00,2024-03-06,2024,3,6,8,3824.6,3867.23,3779.51,3788.08,37403.32,143192758.97
1709715600,2024-03-06 09:00:00,2024-03-06,2024,3,6,9,3793.18,3867.66,3790.44,3824.6,17956.79,68789616.35
1709719200,2024-03-06 10:00:00,2024-03-06,2024,3,6,10,3841.51,3843.99,3793.18,3793.18,16232.35,62108405.0
1709722800,2024-03-06 11:00:00,2024-03-06,2024,3,6,11,3880.57,3896.31,3838.05,3841.51,23362.08,90480730.57
1709726400,2024-03-06 12:00:00,2024-03-06,2024,3,6,12,3818.46,3902.17,3759.86,3880.57,37208.56,142503392.8
1709730000,2024-03-06 13:00:00,2024-03-06,2024,3,6,13,3831.94,3845.97,3780.47,3818.46,23835.68,90965687.2
1709733600,2024-03-06 14:00:00,2024-03-06,2024,3,6,14,3784.61,3864.21,3772.55,3831.94,32573.97,124603779.44
1709737200,2024-03-06 15:00:00,2024-03-06,2024,3,6,15,3791.67,3810.35,3726.83,3784.61,29249.79,110400792.64
1709740800,2024-03-06 16:00:00,2024-03-06,2024,3,6,16,3819.4,3825.26,3769.79,3791.67,19441.81,73773676.92
1709744400,2024-03-06 17:00:00,2024-03-06,2024,3,6,17,3850.61,3852.84,3794.57,3819.4,17085.05,65192626.77
1709748000,2024-03-06 18:00:00,2024-03-06,2024,3,6,18,3867.79,3868.24,3835.22,3850.61,25007.57,96421797.23
1709751600,2024-03-06 19:00:00,2024-03-06,2024,3,6,19,3857.88,3884.87,3843.43,3867.79,13974.99,53997746.26
1709755200,2024-03-06 20:00:00,2024-03-06,2024,3,6,20,3867.89,3899.55,3851.7,3857.88,22134.0,85920334.39
1709758800,2024-03-06 21:00:00,2024-03-06,2024,3,6,21,3849.38,3868.04,3836.97,3867.89,13552.63,52203664.17
1709762400,2024-03-06 22:00:00,2024-03-06,2024,3,6,22,3815.77,3849.53,3809.24,3849.38,11053.29,42348739.91
1709766000,2024-03-06 23:00:00,2024-03-06,2024,3,6,23,3821.19,3835.4,3798.47,3815.77,11474.23,43803859.68
1709769600,2024-03-07 00:00:00,2024-03-07,2024,3,7,0,3840.87,3853.94,3798.72,3821.19,12813.31,49071283.94
1709773200,2024-03-07 01:00:00,2024-03-07,2024,3,7,1,3832.6,3841.09,3778.26,3840.87,15254.09,58066102.22
1709776800,2024-03-07 02:00:00,2024-03-07,2024,3,7,2,3786.0,3833.07,3780.73,3832.6,14955.97,56806396.02
1709780400,2024-03-07 03:00:00,2024-03-07,2024,3,7,3,3776.43,3806.85,3766.88,3786.0,10282.04,38933164.66
1709784000,2024-03-07 04:00:00,2024-03-07,2024,3,7,4,3781.29,3801.13,3763.47,3776.43,8087.89,30619955.18
1709787600,2024-03-07 05:00:00,2024-03-07,2024,3,7,5,3756.15,3804.91,3745.16,3781.29,13205.85,49873863.9
1709791200,2024-03-07 06:00:00,2024-03-07,2024,3,7,6,3772.89,3781.98,3737.47,3756.15,8349.24,31417939.7
1709794800,2024-03-07 07:00:00,2024-03-07,2024,3,7,7,3791.39,3802.08,3758.57,3772.89,7629.8,28857518.58
1709798400,2024-03-07 08:00:00,2024-03-07,2024,3,7,8,3792.7,3816.06,3786.6,3791.39,9794.88,37229042.65
1709802000,2024-03-07 09:00:00,2024-03-07,2024,3,7,9,3787.86,3803.02,3777.35,3792.7,7000.61,26546280.11
1709805600,2024-03-07 10:00:00,2024-03-07,2024,3,7,10,3796.83,3803.98,3776.83,3787.86,6634.04,25154302.3
1709809200,2024-03-07 11:00:00,2024-03-07,2024,3,7,11,3789.72,3816.74,3773.77,3796.83,10092.57,38260198.33
1709812800,2024-03-07 12:00:00,2024-03-07,2024,3,7,12,3783.46,3804.01,3775.92,3789.72,9618.0,36472317.12
1709816400,2024-03-07 13:00:00,2024-03-07,2024,3,7,13,3807.98,3812.67,3767.44,3783.46,10224.22,38758662.96
1709820000,2024-03-07 14:00:00,2024-03-07,2024,3,7,14,3811.36,3858.79,3786.68,3807.98,29508.9,112812764.07
1709823600,2024-03-07 15:00:00,2024-03-07,2024,3,7,15,3841.04,3856.66,3799.82,3811.36,15325.87,58693936.06
1709827200,2024-03-07 16:00:00,2024-03-07,2024,3,7,16,3835.32,3851.98,3817.94,3841.04,13905.13,53293364.91
1709830800,2024-03-07 17:00:00,2024-03-07,2024,3,7,17,3862.29,3877.38,3830.64,3835.32,15059.13,58138228.79
1709834400,2024-03-07 18:00:00,2024-03-07,2024,3,7,18,3884.78,3887.13,3849.0,3862.29,10844.97,41935354.17
1709838000,2024-03-07 19:00:00,2024-03-07,2024,3,7,19,3875.37,3889.07,3858.37,3884.78,11372.58,44045983.71
1709841600,2024-03-07 20:00:00,2024-03-07,2024,3,7,20,3935.02,3939.52,3870.45,3875.37,24346.27,95271514.77
1709845200,2024-03-07 21:00:00,2024-03-07,2024,3,7,21,3874.86,3939.51,3859.67,3935.02,14316.0,55725699.04
1709848800,2024-03-07 22:00:00,2024-03-07,2024,3,7,22,3862.49,3893.73,3846.39,3874.86,8393.92,32514017.71
1709852400,2024-03-07 23:00:00,2024-03-07,2024,3,7,23,3874.46,3876.27,3853.06,3862.49,8670.13,33514008.76
1709856000,2024-03-08 00:00:00,2024-03-08,2024,3,8,0,3910.53,3913.5,3868.94,3874.46,9206.67,35809447.11
1709859600,2024-03-08 01:00:00,2024-03-08,2024,3,8,1,3910.92,3944.92,3907.57,3910.53,13525.89,53119268.91
1709863200,2024-03-08 02:00:00,2024-03-08,2024,3,8,2,3905.69,3921.72,3894.45,3910.92,9908.29,38731173.05
1709866800,2024-03-08 03:00:00,2024-03-08,2024,3,8,3,3904.22,3915.15,3894.55,3905.69,7573.53,29578813.46
1709870400,2024-03-08 04:00:00,2024-03-08,2024,3,8,4,3903.35,3913.87,3890.6,3904.22,7160.4,27951384.9
1709874000,2024-03-08 05:00:00,2024-03-08,2024,3,8,5,3892.65,3907.92,3884.36,3903.35,5310.66,20673111.14
1709877600,2024-03-08 06:00:00,2024-03-08,2024,3,8,6,3934.48,3935.7,3887.66,3892.65,7747.34,30286516.97
1709881200,2024-03-08 07:00:00,2024-03-08,2024,3,8,7,3915.33,3953.2,3913.77,3934.48,13011.17,51181701.87
1709884800,2024-03-08 08:00:00,2024-03-08,2024,3,8,8,3947.5,3958.98,3915.08,3915.33,8910.69,35092620.04
1709888400,2024-03-08 09:00:00,2024-03-08,2024,3,8,9,3934.72,3955.92,3932.42,3947.5,12043.48,47528021.6
1709892000,2024-03-08 10:00:00,2024-03-08,2024,3,8,10,3951.73,3959.58,3926.8,3934.72,11427.5,45106180.96
1709895600,2024-03-08 11:00:00,2024-03-08,2024,3,8,11,3954.37,3955.34,3938.17,3951.73,9088.35,35886742.73
1709899200,2024-03-08 12:00:00,2024-03-08,2024,3,8,12,3950.61,3958.25,3938.49,3954.37,8329.48,32886187.61
1709902800,2024-03-08 13:00:00,2024-03-08,2024,3,8,13,3977.62,3987.14,3945.86,3950.61,20197.14,80189184.01
1709906400,2024-03-08 14:00:00,2024-03-08,2024,3,8,14,3981.89,3993.46,3952.0,3977.62,20550.1,81758755.63
1709910000,2024-03-08 15:00:00,2024-03-08,2024,3,8,15,3905.39,4000.14,3897.08,3981.89,52622.16,207856858.03
1709913600,2024-03-08 16:00:00,2024-03-08,2024,3,8,16,3911.6,3915.32,3828.33,3905.39,39903.46,154403227.0
1709917200,2024-03-08 17:00:00,2024-03-08,2024,3,8,17,3948.46,3983.89,3905.07,3911.6,18617.83,73377281.23
1709920800,2024-03-08 18:00:00,2024-03-08,2024,3,8,18,3934.34,3956.74,3923.06,3948.46,14193.9,55896976.29
1709924400,2024-03-08 19:00:00,2024-03-08,2024,3,8,19,3935.92,3937.34,3892.23,3934.34,19126.29,74924527.0
1709928000,2024-03-08 20:00:00,2024-03-08,2024,3,8,20,3950.47,3957.87,3931.83,3935.92,19273.43,75987866.28
1709931600,2024-03-08 21:00:00,2024-03-08,2024,3,8,21,3916.31,3961.3,3903.69,3950.47,15836.76,62310646.45
1709935200,2024-03-08 22:00:00,2024-03-08,2024,3,8,22,3887.89,3922.82,3885.98,3916.31,8027.24,31369940.47
1709938800,2024-03-08 23:00:00,2024-03-08,2024,3,8,23,3891.97,3908.31,3882.29,3887.89,7790.83,30356794.31
1709942400,2024-03-09 00:00:00,2024-03-09,2024,3,9,0,3913.18,3914.55,3886.31,3891.97,5444.48,21243621.16
1709946000,2024-03-09 01:00:00,2024-03-09,2024,3,9,1,3911.4,3917.48,3898.65,3913.18,5386.95,21062398.84
1709949600,2024-03-09 02:00:00,2024-03-09,2024,3,9,2,3928.42,3935.87,3908.85,3911.4,6954.41,27274718.29
1709953200,2024-03-09 03:00:00,2024-03-09,2024,3,9,3,3933.0,3938.73,3921.68,3928.42,5528.28,21733616.03
1709956800,2024-03-09 04:00:00,2024-03-09,2024,3,9,4,3932.43,3938.7,3927.45,3933.0,5244.88,20627022.35
1709960400,2024-03-09 05:00:00,2024-03-09,2024,3,9,5,3927.35,3934.81,3920.13,3932.43,4390.38,17245386.78
1709964000,2024-03-09 06:00:00,2024-03-09,2024,3,9,6,3946.07,3948.13,3925.99,3927.35,6929.69,27275066.5
1709967600,2024-03-09 07:00:00,2024-03-09,2024,3,9,7,3933.38,3950.61,3933.02,3946.07,4369.0,17227437.81
1709971200,2024-03-09 08:00:00,2024-03-09,2024,3,9,8,3930.72,3943.3,3930.38,3933.38,4433.61,17458284.61
1709974800,2024-03-09 09:00:00,2024-03-09,2024,3,9,9,3927.49,3937.73,3915.91,3930.72,4990.91,19601656.28
1709978400,2024-03-09 10:00:00,2024-03-09,2024,3,9,10,3915.28,3927.6,3897.3,3927.49,6783.98,26542634.21
1709982000,2024-03-09 11:00:00,2024-03-09,2024,3,9,11,3920.62,3925.55,3913.45,3915.28,3933.38,15418623.74
1709985600,2024-03-09 12:00:00,2024-03-09,2024,3,9,12,3926.55,3929.29,3910.03,3920.62,5949.12,23314127.15
1709989200,2024-03-09 13:00:00,2024-03-09,2024,3,9,13,3925.93,3935.72,3919.42,3926.55,4854.42,19066015.08
1709992800,2024-03-09 14:00:00,2024-03-09,2024,3,9,14,3917.26,3933.42,3916.83,3925.93,5633.02,22111588.07
1709996400,2024-03-09 15:00:00,2024-03-09,2024,3,9,15,3925.87,3930.33,3914.83,3917.26,5086.02,19951327.03
1710000000,2024-03-09 16:00:00,2024-03-09,2024,3,9,16,3893.45,3929.74,3884.63,3925.87,11081.79,43261912.75
1710003600,2024-03-09 17:00:00,2024-03-09,2024,3,9,17,3891.13,3902.13,3880.22,3893.45,8037.39,31278225.09
1710007200,2024-03-09 18:00:00,2024-03-09,2024,3,9,18,3898.89,3903.52,3887.22,3891.13,6509.17,25364428.05
1710010800,2024-03-09 19:00:00,2024-03-09,2024,3,9,19,3890.28,3901.4,3887.37,3898.89,6427.51,25037027.32
1710014400,2024-03-09 20:00:00,2024-03-09,2024,3,9,20,3909.87,3910.34,3890.23,3890.28,5414.53,21128940.9
1710018000,2024-03-09 21:00:00,2024-03-09,2024,3,9,21,3912.56,3916.17,3900.58,3909.87,5443.66,21277734.48
1710021600,2024-03-09 22:00:00,2024-03-09,2024,3,9,22,3908.85,3920.04,3904.25,3912.56,3393.11,13275006.28
1710025200,2024-03-09 23:00:00,2024-03-09,2024,3,9,23,3913.28,3920.76,3906.08,3908.85,6090.47,23836314.5
1710028800,2024-03-10 00:00:00,2024-03-10,2024,3,10,0,3917.85,3926.21,3906.03,3913.28,9009.02,35280649.84
1710032400,2024-03-10 01:00:00,2024-03-10,2024,3,10,1,3937.95,3949.34,3916.5,3917.85,12708.32,50019044.06
1710036000,2024-03-10 02:00:00,2024-03-10,2024,3,10,2,3929.32,3947.58,3929.06,3937.95,5755.41,22670726.12
1710039600,2024-03-10 03:00:00,2024-03-10,2024,3,10,3,3942.49,3945.35,3919.81,3929.32,5786.55,22779077.89
